date,year,avr_temp,max_temp,min_temp,avr_rH,max_rH,min_rH,avr_dewp,max_dewp,min_dewp,avr_hPa,max_hPa,min_hPa,avr_wind_vel,avr_radiation,tot_prec
14/03/2017,2017,23.67916667,31.2,17.6,0.70125,0.93,0.39,17.09166667,18.8,15.2,929.4583333,931.6,927.3,1.325,1770.469231,0
26/03/2019,2019,22.7,31.2,17,0.757083333,0.92,0.39,17.65416667,22.4,15.3,929.7708333,931.8,928.1,0.35,1666.675,0
22/08/2019,2019,20.29583333,28.2,13.9,0.70875,0.92,0.39,14.20416667,16.2,12.4,934.0208333,936.5,932.2,0.833333333,1251.541667,0
13/06/2021,2021,18.0125,24.9,12.6,0.689166667,0.92,0.39,11.5875,13.7,9.4,921.4541667,923.6,920.1,1.45,1377.25,0.2
29/09/2018,2018,23.3875,31.5,18.5,0.718333333,0.91,0.39,17.47916667,19.3,15.6,929.3458333,931,926.8,1.208333333,1356.946154,5.6
01/10/2018,2018,23.925,30.1,19.1,0.680833333,0.89,0.39,17.22916667,19.3,14.2,929.7125,931.3,927.4,0.954166667,1483.976923,0.2
14/06/2021,2021,16.9875,24.1,11,0.664583333,0.89,0.39,10.26666667,12.7,8.6,922.6041667,924.4,921,1.366666667,1340.508333,0
23/08/2016,2016,18.10416667,27.7,11.6,0.67,0.87,0.39,11.38333333,13.7,9.3,934.4291667,936.4,932.7,1.591666667,1538.733333,0
10/05/2021,2021,19.0125,25.5,14,0.622916667,0.83,0.39,11.275,12.9,9.8,923.2583333,925.8,920.9,1.741666667,1344.725,0
16/06/2018,2018,21.85833333,25.9,16.5,0.535833333,0.74,0.39,11.74166667,13.2,10,924.75,926.4,923.3,2.8,1320.05,0
12/06/2013,2013,17.09583333,26.9,10.3,0.798333333,0.97,0.38,12.8125,17.1,9.8,935.1041667,937.2,933.6,0.5625,1433.183333,0
18/06/2013,2013,17.62916667,27.9,10.1,0.792083333,0.97,0.38,13.10833333,16.7,9.6,932.1791667,933.7,930.9,0.8125,1510.991667,0.2
11/06/2013,2013,17.00833333,27.3,9.7,0.789583333,0.97,0.38,12.54166667,16.3,9.2,935.1666667,937.2,933.4,0.658333333,1502.125,0.2
10/05/2013,2013,16.50416667,26.3,9.8,0.77125,0.97,0.38,11.60416667,15.1,9.2,934.7375,936.5,933.2,0.675,1694.95,0
01/05/2013,2013,19.32083333,30.2,11,0.764583333,0.97,0.38,14.15416667,18.8,10.5,931.8541667,933.7,930.2,0.754166667,1697.7,0
17/05/2013,2013,18.7375,28.1,10.8,0.763333333,0.97,0.38,13.67083333,17.5,10.3,932.9583333,934.5,931.7,0.704166667,1300.791667,0
24/01/2015,2015,21.13333333,30.6,17.6,0.829583333,0.96,0.38,17.67083333,19.2,14.3,930.6041667,932.3,928.3,0.795833333,1191.215385,80
27/01/2015,2015,21.8875,30.8,18,0.802916667,0.96,0.38,17.75416667,19.5,14.4,931.2,932.9,928.3,0.883333333,1617.892308,52.8
04/07/2020,2020,17.325,27.7,10.4,0.796666667,0.96,0.38,13.17916667,16.8,9.7,932.4083333,934.5,931,0.404166667,1150.491667,0
07/03/2013,2013,23.29583333,33.4,17.6,0.794583333,0.96,0.38,18.85416667,22.2,16.5,930.6458333,932.6,928.1,0.683333333,1818.25,2.2
05/04/2020,2020,23.36666667,31.9,17.5,0.785833333,0.96,0.38,18.72916667,21.5,15.6,929.3625,931.6,927.8,0.5375,1665.866667,0
11/04/2015,2015,19.43333333,28.5,13.3,0.78375,0.96,0.38,14.9625,18.5,12.2,932.5916667,934.3,930.8,0.775,1602.766667,0.2
30/04/2019,2019,20.74166667,30.1,14,0.779583333,0.96,0.38,15.96666667,19.2,12.9,930.4083333,933,928.7,0.4875,1449.4,0.2
20/06/2018,2018,15.99166667,26.2,8.9,0.779166667,0.96,0.38,11.36666667,14.1,8.2,937.725,939.6,935.6,0.429166667,1226.791667,0
06/06/2016,2016,21.4625,30.8,14.9,0.77875,0.96,0.38,16.525,20,14.2,928.9541667,931.6,926.8,0.770833333,1216.225,0.2
22/04/2014,2014,21.95833333,30.5,15.9,0.775416667,0.96,0.38,17.25833333,21.3,14.3,929.8333333,931.7,927.4,0.729166667,1453.541667,0
28/06/2022,2022,14.09166667,23.9,6.5,0.775416667,0.96,0.38,9.458333333,12.8,5.8,934.1541667,936.3,932.7,0.504166667,1410.9,0
21/04/2014,2014,23.06666667,31.2,18.3,0.775,0.96,0.38,18.17916667,20.3,14.2,929.8583333,932.3,928,0.65,1564.808333,0.2
14/03/2015,2015,23.15833333,30.9,17.7,0.77375,0.96,0.38,18.31666667,20.7,15,928.6041667,930.3,926.4,0.4375,1563.884615,0
19/04/2015,2015,22.42083333,32,15.6,0.77125,0.96,0.38,17.46666667,21.3,15,929.3083333,931.4,926.9,0.341666667,1700.291667,0.2
09/05/2022,2022,18.28333333,26.3,12.8,0.770833333,0.96,0.38,13.6,16.3,10.2,933.475,935.6,931.9,0.508333333,1306.758333,0.2
28/03/2016,2016,23.47083333,30.9,17.6,0.770416667,0.96,0.38,18.5625,21.1,14.9,931.3916667,933.4,929.3,0.7125,1850.758333,0.2
17/04/2023,2023,21.29166667,29.8,14.8,0.768333333,0.96,0.38,16.32916667,19.1,13.8,926.5125,928.7,923.1,0.566666667,1580.891667,0
22/05/2013,2013,21.35416667,30.5,15.8,0.767083333,0.96,0.38,16.3625,18.9,14.1,928.4916667,931,926.2,0.741666667,1359.833333,0.2
21/06/2022,2022,16.3875,26.1,9.3,0.765,0.96,0.38,11.40833333,14.6,8.6,934.3791667,936.4,932.3,0.570833333,1417.209091,0.8
15/06/2019,2019,17.19166667,27.1,10.2,0.763333333,0.96,0.38,12.1625,16.2,9.5,936.3708333,938.2,934.7,0.545833333,1177.858333,0
25/06/2016,2016,17.04583333,24.9,12.1,0.7625,0.96,0.38,12.04166667,15.1,8.8,937.3916667,939.4,935.8,1.025,1280.991667,0
07/06/2022,2022,14.97083333,25.9,7.1,0.759583333,0.96,0.38,9.7875,13.9,6.5,930.7666667,933.2,928.2,0.704166667,1406.4,0
28/05/2015,2015,18.72083333,28.9,10.7,0.757916667,0.96,0.38,13.53333333,17.4,10.1,930.7791667,932.6,928,0.816666667,1351.725,0.2
18/06/2019,2019,16.94166667,27,9.1,0.7575,0.96,0.38,11.79166667,16.1,8.4,934.9375,936.9,932.8,0.470833333,1321.433333,0
28/04/2018,2018,20.17083333,28.6,14.1,0.75625,0.96,0.38,14.97083333,17.7,12.1,933.5625,935.7,931.8,0.545833333,1412.091667,0
21/12/2021,2021,22.26666667,30.4,15.9,0.755416667,0.96,0.38,17.03333333,19.6,14.2,926.4375,928.2,923.9,0.8125,1658.021429,0
16/02/2017,2017,22.1,31,15.5,0.75375,0.96,0.38,16.79583333,19.3,14.3,933.2916667,935.2,930.4,0.833333333,1673.461538,0
27/04/2018,2018,20.475,29.4,13.6,0.746666667,0.96,0.38,15.04166667,17.8,12.8,932.7333333,934.7,931.2,0.741666667,1565.133333,0
05/03/2013,2013,24.67083333,32.6,18,0.740416667,0.96,0.38,18.84166667,21.5,16.3,928.9375,930.9,926.1,0.758333333,1965.071429,0
29/01/2015,2015,24.1125,32.2,17.2,0.738333333,0.96,0.38,18.35,21.2,15.5,929.8,931.8,927.6,0.85,1862.114286,0
14/08/2015,2015,15.275,24.4,6.9,0.7325,0.96,0.38,9.583333333,13.3,6.2,936.7083333,938.6,934.7,1.05,1123.233333,0
09/03/2013,2013,24.35833333,32.9,17.7,0.731666667,0.96,0.38,18.32916667,20.8,15.9,929.85,931.9,927,0.458333333,1848.314286,0.2
31/07/2016,2016,15.97083333,24.6,8.6,0.728333333,0.96,0.38,10.325,13.6,7.9,936.5666667,938.5,934.8,1.091666667,1000.283333,0
19/09/2013,2013,21.72916667,30.3,15.1,0.727916667,0.96,0.38,15.65,18.7,13.8,934.3458333,936.7,932.1,1.25,1657.769231,0
21/12/2016,2016,22.25,30.2,15.2,0.702916667,0.96,0.38,15.75,18.1,13.6,929.675,931.2,928.1,1.241666667,1718.992857,0
13/07/2014,2014,16.6875,24.9,8.4,0.69875,0.96,0.38,10.43333333,12.9,7.7,937.9916667,939.8,936.6,1.2375,1393.7,0
02/04/2016,2016,22.97083333,32.3,17.5,0.771666667,0.95,0.38,18.10833333,22.8,15.3,930.25,932,928.1,0.879166667,1779.225,0.6
28/04/2019,2019,22.05833333,30.7,16,0.771666667,0.95,0.38,17.17083333,19.2,14.2,929.2125,931.5,926.3,0.670833333,1573.516667,0.2
01/11/2018,2018,23.07083333,32.9,17.8,0.769583333,0.95,0.38,17.9625,20,16,928.925,930.8,925.2,0.825,1513.738462,39
11/03/2013,2013,24.29166667,33.1,19.3,0.767083333,0.95,0.38,19.37916667,21.5,16.6,926.9125,928.8,924.1,0.775,1629.407143,4.2
13/12/2019,2019,23.8125,32.4,18.8,0.765833333,0.95,0.38,18.74583333,21.2,15.5,928.0458333,931.2,925.5,0.716666667,1771.192308,11.2
03/10/2013,2013,21.3875,29.6,16.1,0.765,0.95,0.38,16.45416667,19.2,13.8,930.9916667,932.8,929.1,0.720833333,1153.307143,0.2
17/11/2022,2022,21.8,29.8,16.3,0.762916667,0.95,0.38,16.8625,20.2,13.4,929.25,931,926.7,0.8125,1495.678571,0
04/11/2021,2021,23.29583333,31.4,17.4,0.755833333,0.95,0.38,18.09583333,20.4,15,924.9583333,927.5,922,0.591666667,1484.8,0.2
05/06/2022,2022,16.13333333,25.1,10.2,0.755833333,0.95,0.38,10.925,13.7,9.1,934.2416667,936.5,932.6,0.520833333,1481.4,0
17/03/2022,2022,23.16666667,32.4,17.2,0.754166667,0.95,0.38,17.89166667,19.9,14.8,930.4666667,932.8,928.2,0.704166667,1481.623077,0
19/05/2022,2022,10.0625,19,4.6,0.75125,0.95,0.38,5.0875,8.4,3.5,929.6,932,928.5,0.866666667,1462.283333,0.2
26/02/2019,2019,24.51666667,34.2,18.7,0.750833333,0.95,0.38,18.99166667,20.6,16.5,927.8916667,931.5,924.3,0.970833333,1810.816667,46.2
06/04/2022,2022,23.46666667,31.2,18.5,0.75,0.95,0.38,17.95833333,20,14.7,929.5791667,931.7,927.7,0.741666667,1416.415385,0
02/02/2017,2017,23.42083333,31.3,17.9,0.748333333,0.95,0.38,18.075,21.6,14.6,928.3791667,930.2,925.7,0.966666667,1672.307143,1
14/04/2022,2022,24.3,32.1,18.9,0.747083333,0.95,0.38,18.7875,20.5,15.6,925.5666667,927.6,922.6,0.8625,1419.341667,6.8
26/11/2018,2018,21.8875,28.9,17.2,0.74375,0.95,0.38,16.40416667,18.3,12.6,930.5166667,932,928.2,0.379166667,1414.5,1.4
05/03/2021,2021,22.13333333,30.7,15.6,0.743333333,0.95,0.38,16.47083333,19.7,14.4,927.6041667,929.4,924.4,0.75,1701.023077,0
10/03/2023,2023,23.84583333,31.3,19.6,0.74,0.95,0.38,18.22916667,20.6,14.9,930.1708333,932.3,927.5,0.604166667,1795.283333,0
05/03/2022,2022,22.9,30.7,16.7,0.739166667,0.95,0.38,17.2125,19,14.2,929.3208333,931.3,926.9,0.5875,1740.076923,0
12/11/2018,2018,22.99583333,31.3,16.4,0.73875,0.95,0.38,17.42916667,20.2,15.2,928.5333333,930.2,926.5,0.6875,1610.857143,0.2
20/10/2022,2022,22.81666667,31.4,17.1,0.73375,0.95,0.38,17,18.9,14.4,929.1125,932,925.6,0.670833333,1543.6,0.2
29/12/2020,2020,22.95416667,30.1,17,0.7275,0.95,0.38,17.05833333,19.6,13.8,929.1958333,931.2,926.5,0.704166667,1391.021429,0
22/03/2023,2023,23.3875,31.3,19.6,0.720416667,0.95,0.38,17.2375,18.9,14.6,932.0083333,934.2,929.8,0.8875,1824.791667,0
26/03/2021,2021,23.63333333,31.9,16.8,0.718333333,0.95,0.38,17.43333333,20,15,930.7708333,932.9,928.1,0.495833333,1709.1,0
15/02/2015,2015,23.87916667,31.7,17.3,0.717916667,0.95,0.38,17.60416667,20.5,15.2,929.05,931.1,926.5,0.970833333,1738.807143,0
04/11/2017,2017,21.79583333,29.9,14.5,0.716666667,0.95,0.38,15.66666667,18.7,13.6,929.0916667,931.4,925.8,1.195833333,1449.123077,8.8
18/04/2016,2016,22.5625,30.2,16.2,0.715833333,0.95,0.38,16.275,18.7,13.3,934.2958333,935.9,932.4,1.279166667,1634.1,0
19/12/2015,2015,23.7625,31.9,17,0.715416667,0.95,0.38,17.45833333,20.9,15.1,930.5208333,932.6,926.8,0.754166667,1974.057143,2.2
16/01/2023,2023,23.76666667,31,17.8,0.71,0.95,0.38,17.3875,21.1,14.4,929.4791667,931.3,927.4,0.666666667,1699.028571,0
21/02/2016,2016,24.8,32.3,18.6,0.702916667,0.95,0.38,18.14166667,20.8,15,928.8333333,931.1,926.1,0.925,1764.315385,0.2
14/11/2019,2019,22.6375,31.5,19.1,0.79,0.94,0.38,18.35416667,19.5,15,928.0791667,929.7,925.3,0.945833333,941.15,1.4
09/05/2017,2017,18.4875,28.7,11,0.756666667,0.94,0.38,13.37916667,20.1,10,929.7125,932.2,927.4,0.683333333,1479.133333,0
20/12/2015,2015,23.32916667,31.7,18.2,0.748333333,0.94,0.38,18.03333333,20.7,15.3,930.5125,932.1,928.1,1.091666667,1765.642857,2.2
22/06/2015,2015,18.55416667,25.2,13.9,0.7475,0.94,0.38,13.38333333,14.8,9.4,937.5416667,939.1,935.8,0.954166667,1026.816667,0
18/03/2023,2023,22.60416667,30,19.6,0.737916667,0.94,0.38,16.9875,19.8,14,930.1583333,932.1,928.1,0.741666667,1798.830769,0.2
25/02/2023,2023,23.96086957,32.4,19.6,0.736086957,0.94,0.38,18.14782609,20.7,15.4,929.5434783,931.8,927,0.447826087,1608.230769,0
28/04/2014,2014,17.3,24.7,11.9,0.72375,0.94,0.38,11.6125,13.9,8.8,934.125,936.6,932.4,1.5375,1638.266667,0
07/01/2017,2017,25.5,32.7,19.1,0.709166667,0.94,0.38,19.01666667,21,15.9,929.65,932.1,927,1.025,1783.178571,0
06/12/2018,2018,25.02916667,32.6,18.7,0.703333333,0.94,0.38,18.59583333,21.7,16.1,927.6541667,929.8,925.6,0.7,1761.021429,0
01/01/2020,2020,24.10833333,31.8,17.1,0.695,0.94,0.38,17.4125,20.1,15.1,925.8625,928.1,922.1,0.658333333,1680.235714,0
07/01/2015,2015,23.07083333,30.2,16.4,0.687916667,0.94,0.38,16.27083333,18.4,13.9,931.7,933.2,930.2,1.254166667,1674.8,0
25/03/2019,2019,22.49583333,31,16.1,0.755,0.93,0.38,17.27916667,21.9,14.7,929.6541667,931.2,927,0.279166667,1889.041667,0.2
11/05/2017,2017,18.21666667,28.9,10.9,0.751666667,0.93,0.38,13.08333333,19.2,9.7,931.2875,933.5,929.6,0.733333333,1476.3,0
16/04/2022,2022,19.81666667,28.2,14.1,0.728333333,0.93,0.38,14.19583333,17.5,11.5,929.4416667,931.6,928,0.741666667,1637.025,0
11/12/2022,2022,24.14583333,31.7,19.1,0.7125,0.93,0.38,17.95,20.2,15.3,927.8333333,930.6,924.1,1.170833333,1717.728571,20.6
02/02/2021,2021,23.8625,31.1,18.5,0.712083333,0.93,0.38,17.66666667,20.2,14.6,928.8,930.5,926.8,0.5625,1331.314286,1.4
06/04/2023,2023,22.98333333,30.9,17.7,0.71125,0.93,0.38,16.75416667,18.7,14,928.8375,930.9,926.6,0.775,1683.925,0
23/02/2016,2016,24.6,31.4,19.3,0.709166667,0.93,0.38,18.23333333,20.3,14.7,931.8041667,934.3,929.8,0.745833333,1528.035714,0
27/09/2016,2016,21.25833333,29.4,14.9,0.707916667,0.93,0.38,15.10833333,17,13,930.4666667,933,928.4,1.083333333,1496.515385,0
28/10/2014,2014,21.1125,28.6,15.5,0.694583333,0.93,0.38,14.725,18.1,12.4,929.5625,932,926.1,1.433333333,1682.030769,0
31/12/2014,2014,24.82083333,33.2,18.4,0.685,0.93,0.38,17.92916667,21.6,15.9,928.3541667,930.2,926.5,1.041666667,1685.928571,0
12/12/2015,2015,24.90833333,32.3,19.7,0.715833333,0.92,0.38,18.84583333,21.7,15.9,929.8958333,932.3,927.1,1.158333333,1779.178571,0.2
13/10/2020,2020,22.80416667,31.3,17,0.704583333,0.92,0.38,16.48333333,18.6,15.1,930.2125,932.9,927.2,0.566666667,1302.592308,0.4
17/05/2021,2021,19.79166667,26.7,15.9,0.70125,0.92,0.38,13.72083333,16.3,9.9,920.4833333,922.4,918.2,1.295833333,1336.3,5.2
06/06/2017,2017,18.48333333,29.6,10.8,0.752916667,0.91,0.38,13.4375,23.2,9.3,932.2833333,934.2,930.6,0.395833333,1388.608333,0.2
08/06/2017,2017,17.84166667,28.7,10.1,0.7425,0.91,0.38,12.60416667,22.5,8.5,930.9708333,933.3,929.2,0.658333333,1392.85,0
24/10/2019,2019,23.44166667,30.9,18.3,0.705,0.91,0.38,17.1125,19.4,14.8,929.7875,931.7,927.4,0.854166667,1220.423077,0
16/03/2013,2013,24.35416667,30.5,20.3,0.703333333,0.91,0.38,17.9625,19.7,14.5,930.5166667,932.7,928.5,0.795833333,1608.369231,0
16/10/2013,2013,21.99583333,29.3,17,0.6975,0.91,0.38,15.68333333,18.6,12.5,930.1625,932.1,927.3,0.9125,1099.946154,1.6
06/10/2021,2021,25.4625,32.1,19.9,0.654166667,0.91,0.38,17.88333333,19.4,15.5,929.8291667,932.9,926.8,1.129166667,1599.176923,0
01/08/2017,2017,13.18333333,22.6,6,0.677916667,0.88,0.38,6.783333333,16.3,3.2,935.9333333,937.9,933.8,0.920833333,1295.508333,0
15/08/2017,2017,20.1375,29.1,12.4,0.655,0.88,0.38,12.825,21.3,9.9,930.9458333,932.9,929.3,1.1375,1504.058333,0
29/05/2021,2021,22.6125,30.2,17.1,0.650833333,0.88,0.38,15.1875,16.8,13.4,918.9416667,920.9,917.4,1.004166667,1256.425,0
20/06/2021,2021,18.7875,26.9,12.8,0.63875,0.87,0.38,11.24166667,12.7,10,922.0166667,924.6,918.9,1.458333333,1168.483333,0
30/04/2021,2021,19.9125,27.4,14.8,0.6625,0.86,0.38,13,15.8,11,934.2916667,936.4,932.7,1.345833333,1423.366667,0
16/08/2013,2013,18.41666667,27.4,11.9,0.654166667,0.82,0.38,11.35,14.3,8.7,933.9875,936.5,932.2,1.3875,1667.358333,0
26/01/2021,2021,24.24166667,30.5,20.2,0.610416667,0.81,0.38,15.88333333,18.3,13.9,918.0375,919.9,916.7,2.645833333,1577.6,0
20/08/2022,2022,18.25416667,24.6,13.6,0.60375,0.78,0.38,10.09583333,12.8,8.3,936.7041667,938.7,934.3,3.0375,1565.925,0
06/08/2017,2017,17.87916667,25.9,11.7,0.600416667,0.78,0.38,9.633333333,14.6,7.3,934.1083333,936.8,932.4,1.479166667,1442.725,0
18/09/2022,2022,18.575,25.6,15,0.61125,0.74,0.38,10.53333333,12.9,8.9,931.7666667,933.9,929,1.6625,1080.861538,0
02/06/2020,2020,15.12083333,26.4,6.8,0.780833333,0.97,0.37,10.47083333,14.8,6.2,931.9958333,933.7,929.8,0.466666667,1378.458333,0.2
26/04/2014,2014,18.50833333,27.6,12.1,0.779166667,0.97,0.37,13.79166667,17,11.1,929.6583333,931.7,927.8,0.604166667,1583.583333,0.2
23/06/2016,2016,16.35416667,26.8,8.7,0.775833333,0.97,0.37,11.53333333,15.4,8.1,934.9958333,936.6,932.9,0.508333333,1302.491667,0.2
15/05/2013,2013,18.62083333,28.8,10.8,0.772916667,0.97,0.37,13.74166667,18.1,10.3,932.7416667,934.7,930.6,0.654166667,1634.133333,0
07/05/2014,2014,19.19166667,29.8,11.4,0.764166667,0.97,0.37,14.14583333,18.9,10.8,933.3833333,935.3,932.2,0.425,1339.241667,0.2
02/05/2013,2013,19.42083333,28.5,12.1,0.76375,0.97,0.37,14.2375,17.4,11.6,932.3041667,934.2,930.7,0.558333333,1665.083333,0.2
16/06/2014,2014,17.275,27.4,9.5,0.759583333,0.97,0.37,12.1375,15.5,8.9,935.45,937.6,934,0.741666667,1315.475,0
23/05/2014,2014,19.57916667,29.8,12.1,0.741666667,0.97,0.37,13.72916667,17.5,11.4,930.7375,932.8,929.2,0.595833333,1185.966667,0
18/07/2015,2015,15.225,25.5,7.2,0.74125,0.97,0.37,9.704166667,13.5,6.6,936.7833333,938.4,935.4,0.979166667,1241.175,0
06/05/2020,2020,19.40416667,28.3,14.1,0.79125,0.96,0.37,15.06666667,17.7,11.9,930.0791667,932.7,928.1,0.6625,1379.066667,0
07/06/2019,2019,13.91666667,24.6,6.4,0.783333333,0.96,0.37,9.35,13.6,5.8,935.425,937.3,933.4,0.379166667,1420.783333,0
01/07/2015,2015,17.57083333,27.2,11.3,0.779166667,0.96,0.37,12.97916667,15.6,10.5,934.425,936.6,932.5,0.541666667,1100.966667,0
27/05/2022,2022,15.2375,24.8,8.5,0.777916667,0.96,0.37,10.58333333,15.5,7.9,935.5458333,937.3,933,0.458333333,1088.9,0
21/04/2020,2020,19.25,28.1,12.8,0.774166667,0.96,0.37,14.4,18.6,10.8,932.0041667,933.7,930.1,0.3875,1487.7,0
05/05/2016,2016,18.99166667,29.4,11.8,0.771666667,0.96,0.37,14.04583333,18.5,11.2,932.5625,934.7,931.2,0.754166667,1576.566667,0.2
12/05/2020,2020,15.525,26.7,7.5,0.770833333,0.96,0.37,10.61666667,15.5,6.8,933.5125,935.4,930.6,0.516666667,1496.641667,0
28/05/2022,2022,14.84166667,24.9,7.9,0.770833333,0.96,0.37,10.03333333,14.2,7.2,933.5,935.5,930.9,0.4375,1239.325,0
28/04/2015,2015,18.8125,28.6,12.1,0.7675,0.96,0.37,13.775,17.1,11.3,930.7416667,932.5,928.6,0.558333333,1655.875,0.2
05/07/2020,2020,17.2875,26.9,10.3,0.766666667,0.96,0.37,12.29166667,15.1,9.6,934.05,936.4,932.6,0.520833333,1362.075,0
19/11/2015,2015,24.05833333,33.3,18.7,0.765833333,0.96,0.37,18.875,21.2,16.4,924.2166667,926.1,920.5,0.9625,1601.957143,88.2
23/06/2020,2020,14.86666667,25.6,6.4,0.765833333,0.96,0.37,9.791666667,13.5,5.8,933.2083333,935,930.9,0.595833333,1316.916667,0
16/04/2017,2017,20.925,30.3,14.5,0.765416667,0.96,0.37,15.90833333,18.6,13.5,930.8791667,933,928.3,0.575,1539.558333,0
09/03/2020,2020,21.75,30.3,15.3,0.764166667,0.96,0.37,16.72083333,19.4,13.6,930.7916667,932.8,928.5,0.4875,1753.261538,0
31/05/2016,2016,18.45,29,11.2,0.76125,0.96,0.37,13.25833333,16.8,10.5,930.2666667,932.2,928.5,0.65,1175.55,0
29/04/2020,2020,16.6125,26.5,9.2,0.76125,0.96,0.37,11.45416667,15.5,8.6,935.0625,937.3,932.8,0.483333333,1563.058333,0
02/03/2014,2014,22.80416667,31,18.4,0.756666667,0.96,0.37,17.4375,19.1,13.8,928.1125,929.9,925.1,0.745833333,1591.984615,61.2
03/07/2022,2022,15.57083333,26.7,7.5,0.756666667,0.96,0.37,10.33333333,14,6.8,937.6333333,939.2,935.7,0.454166667,1473.827273,0.2
01/04/2018,2018,21.49583333,30.4,14.7,0.75375,0.96,0.37,16.15416667,18.8,13.6,928.4916667,930.5,925.7,0.4375,1757.166667,0
02/07/2022,2022,15.65833333,25.9,7.5,0.752916667,0.96,0.37,10.3875,13.9,6.7,936.2333333,938.1,934.9,0.641666667,1440.709091,0
19/12/2013,2013,22.6875,31.4,15.8,0.7525,0.96,0.37,17.37083333,20.2,14.5,923.225,924.6,920.6,0.866666667,1857.992857,3.6
27/01/2014,2014,22.00416667,31.2,15.6,0.7525,0.96,0.37,16.69583333,19.9,14.5,931.5916667,934.3,929.4,0.779166667,1580.442857,0
27/04/2015,2015,18.7375,28.1,11.3,0.7525,0.96,0.37,13.54166667,17.3,10.7,931.975,933.7,929.6,0.833333333,1578.341667,0
10/05/2018,2018,17.81666667,27.1,10.8,0.752083333,0.96,0.37,12.64583333,15.1,10,933.6708333,935.5,931.7,0.520833333,1546.133333,0.2
11/04/2017,2017,21.99583333,31.7,15.1,0.75125,0.96,0.37,16.4375,19.6,14.4,929.9583333,932.4,927.4,0.654166667,1589.316667,0.2
30/04/2020,2020,18.05833333,26.7,11.1,0.750833333,0.96,0.37,12.6125,16.1,9.8,933.7333333,936,931.7,0.420833333,1486.85,0
30/03/2018,2018,21.25,29.4,15.2,0.750416667,0.96,0.37,15.875,18.4,12.6,930.1666667,932,928.1,0.566666667,1639.475,0
14/04/2018,2018,21.67083333,30.4,15.2,0.750416667,0.96,0.37,16.31666667,19,13.4,934.0208333,936.3,932.4,0.545833333,1513.525,0
22/05/2015,2015,17.94166667,25.2,11.5,0.75,0.96,0.37,12.67083333,15.9,8.7,936.7875,938.8,934.8,1.020833333,1381.316667,0.2
26/07/2015,2015,18.32083333,27.9,11.2,0.748333333,0.96,0.37,12.92083333,16.6,10.4,932.1666667,933.9,930,0.583333333,1148.366667,0
06/12/2016,2016,24.55833333,32.4,18.7,0.74625,0.96,0.37,18.75,22.2,14.9,926.775,929.1,924.7,1.083333333,1884.335714,0.2
26/02/2022,2022,23.09166667,31.3,16.7,0.745416667,0.96,0.37,17.46666667,20.3,14.2,931.3625,932.9,929.1,0.883333333,1793.192308,0.2
25/04/2020,2020,20.02916667,27.6,13.4,0.742916667,0.96,0.37,14.53333333,18,11.1,934.2041667,936,932.5,0.720833333,1626.783333,0
05/03/2014,2014,22.65833333,31.3,16.3,0.739583333,0.96,0.37,16.95416667,19.6,14.7,930.4416667,932.4,927.9,0.829166667,1779.484615,0.2
19/04/2016,2016,21.36666667,29.5,15.2,0.737916667,0.96,0.37,15.625,18.3,12.6,933.2666667,935.2,931.3,1.0625,1515.083333,0
01/02/2016,2016,22.85,32.3,15.2,0.731666667,0.96,0.37,16.89583333,20.7,14.5,932.1333333,934.3,929.7,0.716666667,1833.171429,0
24/07/2022,2022,15.9875,25.9,8,0.730416667,0.96,0.37,10.14583333,14.5,7.2,934.1375,935.9,932.8,0.675,1521.436364,0
15/09/2015,2015,22.02083333,31.6,14.7,0.72625,0.96,0.37,16.04583333,18.5,14,933.9875,935.7,931.4,1.008333333,1862.45,0
02/09/2016,2016,20.54583333,28.9,14.3,0.72375,0.96,0.37,14.4125,17.7,12.1,934.8,937,933,1.2875,1716.341667,0
06/10/2013,2013,21.32916667,29.4,14.4,0.722916667,0.96,0.37,15.29166667,17.8,12,929.7666667,931.9,928.1,1.208333333,1686.815385,0
09/01/2018,2018,22.14583333,29.7,15.1,0.715833333,0.96,0.37,15.84166667,18.4,13.1,932.4166667,934.5,930.5,0.954166667,1838.392857,0
11/01/2017,2017,23.90416667,32.5,20,0.793333333,0.95,0.37,19.625,22.5,15.7,927.1583333,929.1,924.2,0.608333333,1314.4,0.4
06/01/2017,2017,24.15,33.8,18.5,0.766666667,0.95,0.37,19.12083333,22,15.8,929.6583333,931.2,927.6,0.6625,1557.035714,0.2
01/06/2022,2022,18.975,29.4,12.1,0.766666667,0.95,0.37,13.9625,17.3,11.3,930.4583333,933,928.4,0.6,1331.033333,0
14/11/2015,2015,24.0375,32,19.3,0.76625,0.95,0.37,18.96666667,21.5,15.3,928.3,931,925.4,0.983333333,1612.957143,48
11/03/2020,2020,22.75833333,31.7,17,0.7625,0.95,0.37,17.75833333,20,14.5,929.6833333,931.5,927.2,0.4,1607.738462,0.2
11/11/2022,2022,22.94583333,31.8,17.9,0.757916667,0.95,0.37,17.78333333,21.4,14.2,928.5208333,930.5,925.3,0.945833333,1309.114286,3
22/03/2021,2021,21.8125,31.3,15.2,0.756666667,0.95,0.37,16.54583333,20,14.2,931.85,933.7,929.3,0.466666667,1835.783333,0
02/04/2023,2023,22.57916667,31.4,16.9,0.756666667,0.95,0.37,17.40416667,19.3,13.5,928.4375,930.7,927,0.866666667,1677.458333,0
